,Num. Days In Fluid,Fluid Ca2+ (mM),Fluid Na+ (mM),Precursor Conc. (wt. %),Crosslinker Conc. (mM),Detach. Pressure (PSI),Nozzle Diam. (mm),Nozzle Angle (deg),Dist. P to N (cm),Angle P to N (deg),Flow Rate (uL/min),Nozzle Coating,Surface Tension (mN/m),Microgel Diam. (um)
250,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,266.1564878
251,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,290.1397912
252,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,286.6169976
253,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,285.6905
254,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,244.5279813
255,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,255.6299986
256,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,241.2344987
257,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,252.9719941
258,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,257.2028895
259,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,256.1049754
260,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,285.22182
261,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,249.3820812
262,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,246.3904479
263,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,271.8332704
264,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,240.1488382
265,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,249.2641778
266,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,248.0516425
267,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,253.7555016
268,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,261.1063242
269,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,263.3492996
270,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,257.466139
271,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,247.7050652
272,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,250.3018636
273,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,242.2297281
274,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,254.3019594
275,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,292.9265667
276,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,293.4190021
277,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,306.1232496
278,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,288.8083226
279,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,307.6422273
280,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,307.5043697
281,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,303.511229
282,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,307.6429379
283,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,299.7845888
284,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,303.2894031
285,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,290.096061
286,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,306.3273328
287,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,287.812927
288,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,290.9887465
289,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,293.8756375
290,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,315.8349232
291,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,297.8651134
292,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,288.1545883
293,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,304.4355282
294,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,291.9156461
295,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,301.8816407
296,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,279.839479
297,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,293.1371304
298,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,286.0167747
299,0.0,100.0,0.0,2.0,100.0,40.0,0.15,45,30.0,0,200,0,72.01,276.135819
300,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,738.5090255
301,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,783.4430758
302,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,886.1414411
303,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,835.1749999
304,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,841.9797449
305,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,777.1430478
306,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,842.4405614
307,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,793.8104997
308,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,792.387525
309,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,773.9315405
310,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,865.438803
311,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,891.835628
312,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,864.0429922
313,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,837.6721484
314,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,754.7388384
315,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,774.113181
316,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,854.5403199
317,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,845.291819
318,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,834.2587686
319,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,825.2624416
320,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,760.7145938
321,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,795.6850158
322,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,823.7610379
323,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,857.9893072
324,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,849.3156115
325,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,623.8717658
326,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,656.6006036
327,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,622.3242762
328,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,664.1415066
329,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,620.375083
330,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,591.0428538
331,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,631.0931106
332,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,628.8046461
333,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,606.8880308
334,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,613.7635624
335,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,607.8310332
336,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,617.6603937
337,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,612.5995792
338,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,662.7304989
339,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,650.7254865
340,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,666.7329992
341,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,629.078626
342,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,605.4499514
343,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,590.6559997
344,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,618.0731105
345,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,599.4450102
346,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,636.5062797
347,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,633.3935587
348,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,638.6130426
349,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,603.2733815
350,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,740.6790649
351,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,732.7587395
352,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,718.316268
353,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,756.5464911
354,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,729.3619982
355,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,752.2334174
356,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,736.2833285
357,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,748.5927458
358,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,800.7195492
359,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,757.8271408
360,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,744.8823289
361,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,684.1856496
362,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,739.0243235
363,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,756.5647526
364,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,752.8428579
365,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,722.2873326
366,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,739.3989282
367,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,721.9088556
368,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,764.5721399
369,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,806.248931
370,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,710.2439914
371,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,776.2521698
372,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,707.6683934
373,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,730.9918782
374,2.0,10.0,0.0,2.0,10.0,6.0,0.15,45,30.0,0,200,0,72.01,710.9192012
375,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,273.5456217
376,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,275.6711036
377,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,239.8887797
378,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,251.9724988
379,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,267.0690978
380,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,271.8313006
381,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,235.6667298
382,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,232.6152945
383,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,201.0677567
384,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,260.2879121
385,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,252.8696782
386,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,261.9588854
387,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,231.9611619
388,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,248.4340091
389,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,245.9043363
390,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,221.804409
391,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,260.053158
392,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,242.5731238
393,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,222.5369522
394,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,283.5701685
395,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,205.9075254
396,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,195.3348058
397,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,268.9070057
398,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,243.5259328
399,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,210.2525
400,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,264.731326
401,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,258.7140604
402,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,287.5792339
403,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,265.4090485
404,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,265.0141964
405,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,230.5999253
406,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,273.976669
407,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,283.0308558
408,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,262.518279
409,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,277.0246246
410,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,301.2365613
411,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,273.727428
412,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,258.6165175
413,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,256.5549382
414,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,273.4065341
415,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,262.0821681
416,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,290.5765511
417,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,311.2951501
418,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,294.0139796
419,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,286.6312013
420,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,299.8265005
421,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,271.3081036
422,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,248.3593184
423,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,245.9585197
424,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,263.4612322
425,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,380.2142944
426,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,341.0321087
427,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,371.8597251
428,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,308.4094155
429,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,341.0553907
430,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,324.712896
431,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,396.3198792
432,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,328.3267292
433,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,325.1603042
434,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,320.0448323
435,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,326.3835384
436,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,323.2758133
437,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,341.4354093
438,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,379.0973349
439,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,354.8604387
440,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,371.0950318
441,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,339.1823883
442,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,298.225913
443,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,350.7263978
444,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,378.5405394
445,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,343.7746015
446,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,357.9108065
447,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,362.1878007
448,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,361.6966114
449,2.0,10.0,0.0,2.0,10.0,40.0,0.15,45,30.0,0,200,0,72.01,364.8253035
450,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,507.6279723
451,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,527.7127226
452,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,495.692533
453,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,494.182915
454,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,510.5869147
455,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,526.8990092
456,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,478.6875351
457,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,523.5472436
458,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,486.4091842
459,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,504.534324
460,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,563.0207513
461,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,519.1048333
462,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,513.2058834
463,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,516.6238184
464,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,500.180628
465,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,483.2705891
466,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,494.977
467,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,511.359998
468,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,529.2744909
469,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,524.8344943
470,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,514.5454861
471,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,516.6774882
472,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,524.8892516
473,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,533.4229059
474,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,534.5303426
475,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,515.118803
476,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,538.8421144
477,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,550.2962178
478,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,574.1297021
479,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,577.6173198
480,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,543.35196
481,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,559.7936537
482,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,602.0522373
483,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,550.1484486
484,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,532.2683314
485,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,533.1911474
486,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,554.0506703
487,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,578.2794867
488,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,550.7662849
489,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,564.3899953
490,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,549.5276569
491,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,562.9409987
492,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,582.8474981
493,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,551.6606065
494,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,591.4258114
495,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,585.3246569
496,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,595.9084423
497,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,561.3062835
498,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,565.1422978
499,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,588.1552916
500,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,505.6553051
501,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,525.5324295
502,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,527.4958877
503,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,474.1496478
504,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,513.8214968
505,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,532.1114944
506,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,531.8881255
507,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,491.1747656
508,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,526.4116042
509,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,550.4555788
510,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,498.9665616
511,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,516.8066753
512,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,493.5170707
513,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,497.77053
514,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,527.7576702
515,2.0,100.0,0.0,2.0,100.0,6.0,0.15,45,30.0,0,200,0,72.01,503.1457861
