,Displacement (mm),Ext. Diam. (mm),Ext. Length (cm),Est. Vol. Fraction,Fluid Ca2+ (mM),Resuspension_encoded,Syringe Diam. (mm),Microgel Conc. (%),Microgel Size (mm),Speed (mm/sec),Complex_0,YS_breakdown_33,YStrain_breakdown_33,Viscosity_0.1/s,Force (N)
3117,25.6123,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.1,2384.3819575066204,362.9255,23.590899999999998,2887.895,3.7377
3118,26.8723,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.1,2384.3819575066204,362.9255,23.590899999999998,2887.895,3.7272
3119,28.1325,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.1,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.2784
3120,29.3925,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.1,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.2224
3121,30.6522,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.1,2384.3819575066204,362.9255,23.590899999999998,2887.895,3.9371
3122,31.9124,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.1,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.238
3123,33.1724,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.1,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.495100000000001
3124,34.4323,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.1,2384.3819575066204,362.9255,23.590899999999998,2887.895,3.6701
3125,35.6922,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.1,2384.3819575066204,362.9255,23.590899999999998,2887.895,3.86
3126,36.9524,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.1,2384.3819575066204,362.9255,23.590899999999998,2887.895,3.8383
3127,38.2124,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.1,2384.3819575066204,362.9255,23.590899999999998,2887.895,3.9086
3128,39.4722,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.1,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.579400000000001
3129,0.0023,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,0.0584
3130,0.4179,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,7.1088000000000005
3131,0.8379,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.8628
3132,1.258,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.9555
3133,1.6777,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,6.0051
3134,2.9379,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,6.3184000000000005
3135,4.1978,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,6.2184
3136,5.4577,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,6.1854000000000005
3137,6.7178,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.9564
3138,7.9781,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.8645000000000005
3139,9.2379,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.8869
3140,10.4977,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.7516
3141,11.7579,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.603
3142,13.0177,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.5096
3143,14.2777,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.2953
3144,15.5379,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.273
3145,16.7979,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.1856
3146,18.0579,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.1409
3147,19.3176,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.0229
3148,20.5779,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.7258
3149,21.8379,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.8069
3150,23.0979,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.6501
3151,24.3578,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.5441
3152,25.6181,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.658
3153,26.8779,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.6393
3154,28.1375,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.6166
3155,29.3979,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.5879
3156,30.658,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.6034
3157,31.9178,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.5477
3158,33.1776,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.4131
3159,34.438,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.4498
3160,35.6978,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.317
3161,36.9576,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.1773
3162,38.2178,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.1277
3163,39.478,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,0.5,2384.3819575066204,362.9255,23.590899999999998,2887.895,4.1744
3164,0.0,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,0.0
3165,0.3807,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,9.6463
3166,0.801,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,8.0251
3167,1.2212,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,8.1133
3168,1.6409,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,8.184800000000001
3169,2.9011,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,8.4618
3170,4.1611,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,8.538900000000002
3171,5.4205,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,8.5418
3172,6.6811,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,8.4418
3173,7.941,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,8.152600000000001
3174,9.2006,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,7.8665
3175,10.4609,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,7.6173
3176,11.7211,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,7.4083
3177,12.9809,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,7.2765
3178,14.2406,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,7.0295
3179,15.501,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,6.9631
3180,16.7609,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,6.7268
3181,18.0208,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,6.6067
3182,19.2807,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,6.5757
3183,20.5412,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,6.4761
3184,21.8009,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,6.4019
3185,23.0606,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,6.3088
3186,24.3209,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,6.2338
3187,25.581,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,6.0253
3188,26.8408,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,6.0415
3189,28.1007,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,6.0703
3190,29.3611,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.9679
3191,30.621,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.8619
3192,31.8807,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.8837
3193,33.1409,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.7034
3194,34.4012,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.6094
3195,35.6609,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.5537
3196,36.9205,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.473
3197,38.181,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.4662
3198,39.4411,1.54,2.54,0.9,0.9,1,11.9,2.0,0.689,1.0,2384.3819575066204,362.9255,23.590899999999998,2887.895,5.3477
3199,0.0003,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,0.0138
3200,0.3983,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.2563
3201,0.8187,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.0424
3202,1.2389,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.9432
3203,1.6588,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.8603
3204,2.9188,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.7539
3205,4.1783,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.6484
3206,5.4385,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.6804
3207,6.6989,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.7086
3208,7.9587,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.0481000000000003
3209,9.2185,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.5322
3210,10.4781,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,4.1354
3211,11.7391,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,5.2490000000000006
3212,12.9987,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,5.3696
3213,14.2583,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,5.3991
3214,15.5188,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,9.5776
3215,16.7789,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,14.6781
3216,18.0384,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,24.4542
3217,19.2987,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,32.5659
3218,20.5591,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,45.3881
3219,21.7515,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,40.4623
3220,22.9818,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,38.0537
3221,24.2305,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,41.3112
3222,25.4906,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,52.567
3223,26.7249,1.36,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,38.6917
3224,0.0,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,0.0
3225,0.379,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.1278
3226,0.799,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.1289
3227,1.2185,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.2045
3228,1.6385,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.3163
3229,2.8987,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.5525
3230,4.1591,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,4.2586
3231,5.4188,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,5.7999
3232,6.6784,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,5.6366
3233,7.9389,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,5.0166
3234,9.199,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,4.9837
3235,10.4587,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,5.1963
3236,11.7185,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,7.9416
3237,12.9791,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,5.801
3238,14.2389,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,9.2988
3239,15.4984,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,8.5397
3240,16.7589,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,15.5027
3241,18.0191,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,29.4998
3242,19.2787,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,27.4286
3243,20.5385,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,68.1703
3244,21.6745,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,24.6353
3245,22.935,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,49.4027
3246,24.1658,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,63.3202
3247,25.3569,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,75.4037
3248,26.5265,0.84,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,79.725
3249,0.0049,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,0.0905
3250,0.4192,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.8791
3251,0.8388,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.7003
3252,1.2593,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.5802
3253,1.6795,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.5586
3254,2.939,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.504
3255,4.1991,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.4545
3256,5.4595,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.4941
3257,6.7194,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.5188
3258,7.9788,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.5034
3259,9.2391,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.5028
3260,10.4994,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.5155
3261,11.7593,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.5393
3262,13.019,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.556
3263,14.2793,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.6466
3264,15.5394,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.7821
3265,16.7991,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.345
3266,18.0591,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.8226
3267,19.3193,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,5.5619000000000005
3268,20.5794,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,7.9228
3269,21.8388,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,8.957
3270,23.0993,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,6.3829
3271,24.3594,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,11.076
3272,25.6191,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,10.4556
3273,26.8791,1.65,0.0,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,12.0045
3274,0.0003,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,0.0069
3275,0.3987,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.4203
3276,0.8185,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.2242
3277,1.2388,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.0903
3278,1.659,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.9996
3279,2.9188,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.0109
3280,4.1783,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,2.9668
3281,5.4389,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.0388
3282,6.6989,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.0403
3283,7.9585,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.0312
3284,9.2187,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.012
3285,10.4791,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.0188
3286,11.7387,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.1862
3287,12.9984,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.0235
3288,14.2589,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.0398
3289,15.5188,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.0122
3290,16.7786,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.1541
3291,18.0385,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.04
3292,19.299,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.1168
3293,20.5587,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.0986
3294,21.8184,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.2659
3295,23.0788,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,3.8986
3296,24.3391,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,4.5375000000000005
3297,25.5986,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,8.4702
3298,26.8586,1.54,2.54,0.65,3.0,1,11.9,0.5,0.25,1.0,2058.473262763112,50.99385000000001,3.8282499999999997,1574.0,15.2431
